State,Year,Month,Crime Description,Crime Count,Cluster_ID
Maharashtra,2020,2,BURGLARY,8.0,2
Maharashtra,2020,2,COUNTERFEITING,10.0,2
Maharashtra,2020,2,CYBERCRIME,10.0,2
Maharashtra,2020,2,DOMESTIC VIOLENCE,14.0,2
Maharashtra,2020,2,DRUG OFFENSE,2.0,2
Maharashtra,2020,2,EXTORTION,4.0,2
Maharashtra,2020,2,FIREARM OFFENSE,13.0,2
Maharashtra,2020,2,FRAUD,12.0,2
Maharashtra,2020,2,HOMICIDE,10.0,2
Maharashtra,2020,2,IDENTITY THEFT,10.0,2
Maharashtra,2020,2,ILLEGAL POSSESSION,4.0,2
Maharashtra,2020,2,KIDNAPPING,8.0,2
Maharashtra,2020,2,PUBLIC INTOXICATION,7.0,2
Maharashtra,2020,2,ROBBERY,7.0,2
Maharashtra,2020,2,SEXUAL ASSAULT,10.0,2
Maharashtra,2020,2,SHOPLIFTING,6.0,2
Maharashtra,2020,2,TRAFFIC VIOLATION,6.0,2
Maharashtra,2020,2,VANDALISM,8.0,2
Maharashtra,2020,2,VEHICLE - STOLEN,7.0,2
Maharashtra,2020,3,ARSON,7.0,2
Maharashtra,2020,3,ASSAULT,11.0,2
Maharashtra,2020,3,BURGLARY,9.0,2
Maharashtra,2020,3,COUNTERFEITING,7.0,2
Maharashtra,2020,3,CYBERCRIME,8.0,2
Maharashtra,2020,3,DOMESTIC VIOLENCE,8.0,2
Maharashtra,2020,3,DRUG OFFENSE,9.0,2
Maharashtra,2020,3,EXTORTION,3.0,2
Maharashtra,2020,3,FIREARM OFFENSE,10.0,2
Maharashtra,2020,3,FRAUD,7.0,2
Maharashtra,2020,3,HOMICIDE,7.0,2
Maharashtra,2020,3,IDENTITY THEFT,8.0,2
Maharashtra,2020,3,ILLEGAL POSSESSION,7.0,2
Maharashtra,2020,3,KIDNAPPING,8.0,2
Maharashtra,2020,3,PUBLIC INTOXICATION,16.0,2
Maharashtra,2020,3,ROBBERY,13.0,2
Maharashtra,2020,3,SEXUAL ASSAULT,11.0,2
Maharashtra,2020,3,SHOPLIFTING,8.0,2
Maharashtra,2020,3,TRAFFIC VIOLATION,6.0,2
Maharashtra,2020,3,VANDALISM,9.0,2
Maharashtra,2020,3,VEHICLE - STOLEN,5.0,2
Maharashtra,2020,4,ARSON,7.0,2
Maharashtra,2020,4,ASSAULT,6.0,2
Maharashtra,2020,4,BURGLARY,5.0,2
Maharashtra,2020,4,COUNTERFEITING,8.0,2
Maharashtra,2020,4,CYBERCRIME,7.0,2
Maharashtra,2020,4,DOMESTIC VIOLENCE,8.0,2
Maharashtra,2020,4,DRUG OFFENSE,10.0,2
Maharashtra,2020,4,EXTORTION,8.0,2
Maharashtra,2020,4,FIREARM OFFENSE,8.0,2
Maharashtra,2020,4,FRAUD,9.0,2
Maharashtra,2020,4,HOMICIDE,16.0,2
Maharashtra,2020,4,IDENTITY THEFT,5.0,2
Maharashtra,2020,4,ILLEGAL POSSESSION,11.0,2
Maharashtra,2020,4,KIDNAPPING,7.0,2
Maharashtra,2020,4,PUBLIC INTOXICATION,6.0,2
Maharashtra,2020,4,ROBBERY,6.0,2
Maharashtra,2020,4,SEXUAL ASSAULT,8.0,2
Maharashtra,2020,4,SHOPLIFTING,12.0,2
Maharashtra,2020,4,TRAFFIC VIOLATION,14.0,2
Maharashtra,2020,4,VANDALISM,13.0,2
Maharashtra,2020,4,VEHICLE - STOLEN,12.0,2
Maharashtra,2020,5,ARSON,4.0,2
Maharashtra,2020,5,ASSAULT,10.0,2
Maharashtra,2020,5,BURGLARY,9.0,2
Maharashtra,2020,5,COUNTERFEITING,9.0,2
Maharashtra,2020,5,CYBERCRIME,3.0,2
Maharashtra,2020,5,DOMESTIC VIOLENCE,11.0,2
Maharashtra,2020,5,DRUG OFFENSE,8.0,2
Maharashtra,2020,5,EXTORTION,9.0,2
Maharashtra,2020,5,FIREARM OFFENSE,9.0,2
Maharashtra,2020,5,FRAUD,6.0,2
Maharashtra,2020,5,HOMICIDE,14.0,2
Maharashtra,2020,5,IDENTITY THEFT,5.0,2
Maharashtra,2020,5,ILLEGAL POSSESSION,8.0,2
Maharashtra,2020,5,KIDNAPPING,8.0,2
Maharashtra,2020,5,PUBLIC INTOXICATION,5.0,2
Maharashtra,2020,5,ROBBERY,2.0,2
Maharashtra,2020,5,SEXUAL ASSAULT,10.0,2
Maharashtra,2020,5,SHOPLIFTING,4.0,2
Maharashtra,2020,5,TRAFFIC VIOLATION,7.0,2
Maharashtra,2020,5,VANDALISM,8.0,2
Maharashtra,2020,5,VEHICLE - STOLEN,7.0,2
Maharashtra,2020,6,ARSON,5.0,2
Maharashtra,2020,6,ASSAULT,11.0,2
Maharashtra,2020,6,BURGLARY,6.0,2
Maharashtra,2020,6,COUNTERFEITING,5.0,2
Maharashtra,2020,6,CYBERCRIME,7.0,2
Maharashtra,2020,6,DOMESTIC VIOLENCE,10.0,2
Maharashtra,2020,6,DRUG OFFENSE,11.0,2
Maharashtra,2020,6,EXTORTION,8.0,2
Maharashtra,2020,6,FIREARM OFFENSE,7.0,2
Maharashtra,2020,6,FRAUD,7.0,2
Maharashtra,2020,6,HOMICIDE,7.0,2
Maharashtra,2020,6,IDENTITY THEFT,7.0,2
Maharashtra,2020,6,ILLEGAL POSSESSION,5.0,2
Maharashtra,2020,6,KIDNAPPING,10.0,2
Maharashtra,2020,6,PUBLIC INTOXICATION,2.0,2
Maharashtra,2020,6,ROBBERY,7.0,2
Maharashtra,2020,6,SEXUAL ASSAULT,5.0,2
Maharashtra,2020,6,SHOPLIFTING,11.0,2
Maharashtra,2020,6,TRAFFIC VIOLATION,5.0,2
Maharashtra,2020,6,VANDALISM,12.0,2
Maharashtra,2020,6,VEHICLE - STOLEN,5.0,2
Maharashtra,2020,7,ARSON,7.0,2
Maharashtra,2020,7,ASSAULT,7.0,2
Maharashtra,2020,7,BURGLARY,10.0,2
Maharashtra,2020,7,COUNTERFEITING,2.0,2
Maharashtra,2020,7,CYBERCRIME,7.0,2
Maharashtra,2020,7,DOMESTIC VIOLENCE,6.0,2
Maharashtra,2020,7,DRUG OFFENSE,4.0,2
Maharashtra,2020,7,EXTORTION,7.0,2
Maharashtra,2020,7,FIREARM OFFENSE,6.0,2
Maharashtra,2020,7,FRAUD,13.0,2
Maharashtra,2020,7,HOMICIDE,16.0,2
Maharashtra,2020,7,IDENTITY THEFT,7.0,2
Maharashtra,2020,7,ILLEGAL POSSESSION,10.0,2
Maharashtra,2020,7,KIDNAPPING,7.0,2
Maharashtra,2020,7,PUBLIC INTOXICATION,6.0,2
Maharashtra,2020,7,ROBBERY,7.0,2
Maharashtra,2020,7,SEXUAL ASSAULT,11.0,2
Maharashtra,2020,7,SHOPLIFTING,8.0,2
Maharashtra,2020,7,TRAFFIC VIOLATION,5.0,2
Maharashtra,2020,7,VANDALISM,12.0,2
Maharashtra,2020,7,VEHICLE - STOLEN,5.0,2
Maharashtra,2020,8,ARSON,8.0,2
Maharashtra,2020,8,ASSAULT,9.0,2
Maharashtra,2020,8,BURGLARY,10.0,2
Maharashtra,2020,8,COUNTERFEITING,8.0,2
Maharashtra,2020,8,CYBERCRIME,10.0,2
Maharashtra,2020,8,DOMESTIC VIOLENCE,6.0,2
Maharashtra,2020,8,DRUG OFFENSE,10.0,2
Maharashtra,2020,8,EXTORTION,6.0,2
Maharashtra,2020,8,FIREARM OFFENSE,10.0,2
Maharashtra,2020,8,FRAUD,9.0,2
Maharashtra,2020,8,HOMICIDE,8.0,2
Maharashtra,2020,8,IDENTITY THEFT,8.0,2
Maharashtra,2020,8,ILLEGAL POSSESSION,10.0,2
Maharashtra,2020,8,KIDNAPPING,9.0,2
Maharashtra,2020,8,PUBLIC INTOXICATION,6.0,2
Maharashtra,2020,8,ROBBERY,11.0,2
Maharashtra,2020,8,SEXUAL ASSAULT,9.0,2
Maharashtra,2020,8,SHOPLIFTING,10.0,2
Maharashtra,2020,8,TRAFFIC VIOLATION,9.0,2
Maharashtra,2020,8,VANDALISM,6.0,2
Maharashtra,2020,8,VEHICLE - STOLEN,6.0,2
Maharashtra,2020,9,ARSON,8.0,2
Maharashtra,2020,9,ASSAULT,6.0,2
Maharashtra,2020,9,BURGLARY,7.0,2
Maharashtra,2020,9,COUNTERFEITING,10.0,2
Maharashtra,2020,9,CYBERCRIME,6.0,2
Maharashtra,2020,9,DOMESTIC VIOLENCE,7.0,2
Maharashtra,2020,9,DRUG OFFENSE,8.0,2
Maharashtra,2020,9,EXTORTION,8.0,2
Maharashtra,2020,9,FIREARM OFFENSE,6.0,2
Maharashtra,2020,9,FRAUD,16.0,2
Maharashtra,2020,9,HOMICIDE,2.0,2
Maharashtra,2020,9,IDENTITY THEFT,11.0,2
Maharashtra,2020,9,ILLEGAL POSSESSION,8.0,2
Maharashtra,2020,9,KIDNAPPING,5.0,2
Maharashtra,2020,9,PUBLIC INTOXICATION,8.0,2
Maharashtra,2020,9,ROBBERY,9.0,2
Maharashtra,2020,9,SEXUAL ASSAULT,5.0,2
Maharashtra,2020,9,SHOPLIFTING,5.0,2
Maharashtra,2020,9,TRAFFIC VIOLATION,4.0,2
Maharashtra,2020,9,VANDALISM,6.0,2
Maharashtra,2020,9,VEHICLE - STOLEN,10.0,2
Maharashtra,2020,10,ARSON,8.0,2
Maharashtra,2020,10,ASSAULT,13.0,2
Maharashtra,2020,10,BURGLARY,7.0,2
Maharashtra,2020,10,COUNTERFEITING,9.0,2
Maharashtra,2020,10,CYBERCRIME,7.0,2
Maharashtra,2020,10,DOMESTIC VIOLENCE,8.0,2
Maharashtra,2020,10,DRUG OFFENSE,10.0,2
Maharashtra,2020,10,EXTORTION,7.0,2
Maharashtra,2020,10,FIREARM OFFENSE,8.0,2
Maharashtra,2020,10,FRAUD,6.0,2
Maharashtra,2020,10,HOMICIDE,7.0,2
Maharashtra,2020,10,IDENTITY THEFT,7.0,2
Maharashtra,2020,10,ILLEGAL POSSESSION,10.0,2
Maharashtra,2020,10,KIDNAPPING,8.0,2
Maharashtra,2020,10,PUBLIC INTOXICATION,5.0,2
Maharashtra,2020,10,ROBBERY,9.0,2
Maharashtra,2020,10,SEXUAL ASSAULT,6.0,2
Maharashtra,2020,10,SHOPLIFTING,7.0,2
Maharashtra,2020,10,TRAFFIC VIOLATION,9.0,2
Maharashtra,2020,10,VANDALISM,10.0,2
Maharashtra,2020,10,VEHICLE - STOLEN,10.0,2
Maharashtra,2020,11,ARSON,3.0,2
Maharashtra,2020,11,ASSAULT,7.0,2
Maharashtra,2020,11,BURGLARY,3.0,2
Maharashtra,2020,11,COUNTERFEITING,7.0,2
Maharashtra,2020,11,CYBERCRIME,7.0,2
Maharashtra,2020,11,DOMESTIC VIOLENCE,4.0,2
Maharashtra,2020,11,DRUG OFFENSE,5.0,2
Maharashtra,2020,11,EXTORTION,11.0,2
Maharashtra,2020,11,FIREARM OFFENSE,7.0,2
Maharashtra,2020,11,FRAUD,13.0,2
Maharashtra,2020,11,HOMICIDE,6.0,2
Maharashtra,2020,11,IDENTITY THEFT,7.0,2
Maharashtra,2020,11,ILLEGAL POSSESSION,1.0,2
Maharashtra,2020,11,KIDNAPPING,7.0,2
Maharashtra,2020,11,PUBLIC INTOXICATION,5.0,2
Maharashtra,2020,11,ROBBERY,11.0,2
Maharashtra,2020,11,SEXUAL ASSAULT,11.0,2
Maharashtra,2020,11,SHOPLIFTING,11.0,2
Maharashtra,2020,11,TRAFFIC VIOLATION,13.0,2
Maharashtra,2020,11,VANDALISM,10.0,2
Maharashtra,2020,11,VEHICLE - STOLEN,9.0,2
Maharashtra,2020,12,ARSON,6.0,2
Maharashtra,2020,12,ASSAULT,6.0,2
Maharashtra,2020,12,BURGLARY,8.0,2
Maharashtra,2020,12,COUNTERFEITING,10.0,2
Maharashtra,2020,12,CYBERCRIME,7.0,2
Maharashtra,2020,12,DOMESTIC VIOLENCE,7.0,2
Maharashtra,2020,12,DRUG OFFENSE,8.0,2
Maharashtra,2020,12,EXTORTION,17.0,2
Maharashtra,2020,12,FIREARM OFFENSE,7.0,2
Maharashtra,2020,12,FRAUD,8.0,2
Maharashtra,2020,12,HOMICIDE,10.0,2
Maharashtra,2020,12,IDENTITY THEFT,3.0,2
Maharashtra,2020,12,ILLEGAL POSSESSION,10.0,2
Maharashtra,2020,12,KIDNAPPING,5.0,2
Maharashtra,2020,12,PUBLIC INTOXICATION,10.0,2
Maharashtra,2020,12,ROBBERY,3.0,2
Maharashtra,2020,12,SEXUAL ASSAULT,10.0,2
Maharashtra,2020,12,SHOPLIFTING,9.0,2
Maharashtra,2020,12,TRAFFIC VIOLATION,10.0,2
Maharashtra,2020,12,VANDALISM,10.0,2
Maharashtra,2020,12,VEHICLE - STOLEN,11.0,2
Maharashtra,2021,1,ARSON,6.0,2
Maharashtra,2021,1,ASSAULT,8.0,2
Maharashtra,2021,1,BURGLARY,4.0,2
Maharashtra,2021,1,COUNTERFEITING,13.0,2
Maharashtra,2021,1,CYBERCRIME,9.0,2
Maharashtra,2021,1,DOMESTIC VIOLENCE,6.0,2
Maharashtra,2021,1,DRUG OFFENSE,15.0,2
Maharashtra,2021,1,EXTORTION,5.0,2
Maharashtra,2021,1,FIREARM OFFENSE,5.0,2
Maharashtra,2021,1,FRAUD,6.0,2
Maharashtra,2021,1,HOMICIDE,5.0,2
Maharashtra,2021,1,IDENTITY THEFT,5.0,2
Maharashtra,2021,1,ILLEGAL POSSESSION,12.0,2
Maharashtra,2021,1,KIDNAPPING,7.0,2
Maharashtra,2021,1,PUBLIC INTOXICATION,11.0,2
Maharashtra,2021,1,ROBBERY,9.0,2
Maharashtra,2021,1,SEXUAL ASSAULT,14.0,2
Maharashtra,2021,1,SHOPLIFTING,7.0,2
Maharashtra,2021,1,TRAFFIC VIOLATION,5.0,2
Maharashtra,2021,1,VANDALISM,9.0,2
Maharashtra,2021,1,VEHICLE - STOLEN,8.0,2
Maharashtra,2021,2,ARSON,7.0,2
Maharashtra,2021,2,ASSAULT,6.0,2
Maharashtra,2021,2,BURGLARY,2.0,2
Maharashtra,2021,2,COUNTERFEITING,8.0,2
Maharashtra,2021,2,CYBERCRIME,7.0,2
Maharashtra,2021,2,DOMESTIC VIOLENCE,4.0,2
Maharashtra,2021,2,DRUG OFFENSE,11.0,2
Maharashtra,2021,2,EXTORTION,5.0,2
Maharashtra,2021,2,FIREARM OFFENSE,9.0,2
Maharashtra,2021,2,FRAUD,6.0,2
Maharashtra,2021,2,HOMICIDE,6.0,2
Maharashtra,2021,2,IDENTITY THEFT,6.0,2
Maharashtra,2021,2,ILLEGAL POSSESSION,7.0,2
Maharashtra,2021,2,KIDNAPPING,11.0,2
Maharashtra,2021,2,PUBLIC INTOXICATION,4.0,2
Maharashtra,2021,2,ROBBERY,6.0,2
Maharashtra,2021,2,SEXUAL ASSAULT,7.0,2
Maharashtra,2021,2,SHOPLIFTING,11.0,2
Maharashtra,2021,2,TRAFFIC VIOLATION,5.0,2
Maharashtra,2021,2,VANDALISM,9.0,2
Maharashtra,2021,2,VEHICLE - STOLEN,8.0,2
Maharashtra,2021,3,ARSON,3.0,2
Maharashtra,2021,3,ASSAULT,8.0,2
Maharashtra,2021,3,BURGLARY,7.0,2
Maharashtra,2021,3,COUNTERFEITING,4.0,2
Maharashtra,2021,3,CYBERCRIME,5.0,2
Maharashtra,2021,3,DOMESTIC VIOLENCE,9.0,2
Maharashtra,2021,3,DRUG OFFENSE,11.0,2
Maharashtra,2021,3,EXTORTION,7.0,2
Maharashtra,2021,3,FIREARM OFFENSE,8.0,2
Maharashtra,2021,3,FRAUD,11.0,2
Maharashtra,2021,3,HOMICIDE,11.0,2
Maharashtra,2021,3,IDENTITY THEFT,6.0,2
Maharashtra,2021,3,ILLEGAL POSSESSION,6.0,2
Maharashtra,2021,3,KIDNAPPING,6.0,2
Maharashtra,2021,3,PUBLIC INTOXICATION,6.0,2
Maharashtra,2021,3,ROBBERY,4.0,2
Maharashtra,2021,3,SEXUAL ASSAULT,2.0,2
Maharashtra,2021,3,SHOPLIFTING,10.0,2
Maharashtra,2021,3,TRAFFIC VIOLATION,9.0,2
Maharashtra,2021,3,VANDALISM,9.0,2
Maharashtra,2021,3,VEHICLE - STOLEN,6.0,2
Maharashtra,2021,4,ARSON,7.0,2
Maharashtra,2021,4,ASSAULT,6.0,2
Maharashtra,2021,4,BURGLARY,16.0,2
Maharashtra,2021,4,COUNTERFEITING,3.0,2
Maharashtra,2021,4,CYBERCRIME,10.0,2
Maharashtra,2021,4,DOMESTIC VIOLENCE,7.0,2
Maharashtra,2021,4,DRUG OFFENSE,3.0,2
Maharashtra,2021,4,EXTORTION,8.0,2
Maharashtra,2021,4,FIREARM OFFENSE,6.0,2
Maharashtra,2021,4,FRAUD,12.0,2
Maharashtra,2021,4,HOMICIDE,3.0,2
Maharashtra,2021,4,IDENTITY THEFT,6.0,2
Maharashtra,2021,4,ILLEGAL POSSESSION,12.0,2
Maharashtra,2021,4,KIDNAPPING,7.0,2
Maharashtra,2021,4,PUBLIC INTOXICATION,4.0,2
Maharashtra,2021,4,ROBBERY,7.0,2
Maharashtra,2021,4,SEXUAL ASSAULT,9.0,2
Maharashtra,2021,4,SHOPLIFTING,4.0,2
Maharashtra,2021,4,TRAFFIC VIOLATION,9.0,2
Maharashtra,2021,4,VANDALISM,9.0,2
Maharashtra,2021,4,VEHICLE - STOLEN,7.0,2
Maharashtra,2021,5,ARSON,8.0,2
Maharashtra,2021,5,ASSAULT,11.0,2
Maharashtra,2021,5,BURGLARY,6.0,2
Maharashtra,2021,5,COUNTERFEITING,8.0,2
Maharashtra,2021,5,CYBERCRIME,5.0,2
Maharashtra,2021,5,DOMESTIC VIOLENCE,7.0,2
Maharashtra,2021,5,DRUG OFFENSE,11.0,2
Maharashtra,2021,5,EXTORTION,9.0,2
Maharashtra,2021,5,FIREARM OFFENSE,11.0,2
Maharashtra,2021,5,FRAUD,6.0,2
Maharashtra,2021,5,HOMICIDE,8.0,2
Maharashtra,2021,5,IDENTITY THEFT,9.0,2
Maharashtra,2021,5,ILLEGAL POSSESSION,10.0,2
Maharashtra,2021,5,KIDNAPPING,15.0,2
Maharashtra,2021,5,PUBLIC INTOXICATION,9.0,2
Maharashtra,2021,5,ROBBERY,7.0,2
Maharashtra,2021,5,SEXUAL ASSAULT,14.0,2
Maharashtra,2021,5,SHOPLIFTING,9.0,2
Maharashtra,2021,5,TRAFFIC VIOLATION,11.0,2
Maharashtra,2021,5,VANDALISM,9.0,2
Maharashtra,2021,5,VEHICLE - STOLEN,8.0,2
Maharashtra,2021,6,ARSON,11.0,2
Maharashtra,2021,6,ASSAULT,9.0,2
Maharashtra,2021,6,BURGLARY,12.0,2
Maharashtra,2021,6,COUNTERFEITING,3.0,2
Maharashtra,2021,6,CYBERCRIME,6.0,2
Maharashtra,2021,6,DOMESTIC VIOLENCE,9.0,2
Maharashtra,2021,6,DRUG OFFENSE,8.0,2
Maharashtra,2021,6,EXTORTION,8.0,2
Maharashtra,2021,6,FIREARM OFFENSE,1.0,2
Maharashtra,2021,6,FRAUD,6.0,2
Maharashtra,2021,6,HOMICIDE,11.0,2
Maharashtra,2021,6,IDENTITY THEFT,4.0,2
Maharashtra,2021,6,ILLEGAL POSSESSION,7.0,2
Maharashtra,2021,6,KIDNAPPING,6.0,2
Maharashtra,2021,6,PUBLIC INTOXICATION,7.0,2
Maharashtra,2021,6,ROBBERY,8.0,2
Maharashtra,2021,6,SEXUAL ASSAULT,13.0,2
Maharashtra,2021,6,SHOPLIFTING,7.0,2
Maharashtra,2021,6,TRAFFIC VIOLATION,8.0,2
Maharashtra,2021,6,VANDALISM,11.0,2
Maharashtra,2021,6,VEHICLE - STOLEN,7.0,2
Maharashtra,2021,7,ARSON,11.0,2
Maharashtra,2021,7,ASSAULT,10.0,2
Maharashtra,2021,7,BURGLARY,7.0,2
Maharashtra,2021,7,COUNTERFEITING,10.0,2
Maharashtra,2021,7,CYBERCRIME,8.0,2
Maharashtra,2021,7,DOMESTIC VIOLENCE,8.0,2
Maharashtra,2021,7,DRUG OFFENSE,7.0,2
Maharashtra,2021,7,EXTORTION,7.0,2
Maharashtra,2021,7,FIREARM OFFENSE,9.0,2
Maharashtra,2021,7,FRAUD,11.0,2
Maharashtra,2021,7,HOMICIDE,7.0,2
Maharashtra,2021,7,IDENTITY THEFT,9.0,2
Maharashtra,2021,7,ILLEGAL POSSESSION,10.0,2
Maharashtra,2021,7,KIDNAPPING,9.0,2
Maharashtra,2021,7,PUBLIC INTOXICATION,11.0,2
Maharashtra,2021,7,ROBBERY,13.0,2
Maharashtra,2021,7,SEXUAL ASSAULT,8.0,2
Maharashtra,2021,7,SHOPLIFTING,10.0,2
Maharashtra,2021,7,TRAFFIC VIOLATION,10.0,2
Maharashtra,2021,7,VANDALISM,10.0,2
Maharashtra,2021,7,VEHICLE - STOLEN,11.0,2
Maharashtra,2021,8,ARSON,7.0,2
Maharashtra,2021,8,ASSAULT,8.0,2
Maharashtra,2021,8,BURGLARY,7.0,2
Maharashtra,2021,8,COUNTERFEITING,9.0,2
Maharashtra,2021,8,CYBERCRIME,5.0,2
Maharashtra,2021,8,DOMESTIC VIOLENCE,5.0,2
Maharashtra,2021,8,DRUG OFFENSE,7.0,2
Maharashtra,2021,8,EXTORTION,5.0,2
Maharashtra,2021,8,FIREARM OFFENSE,6.0,2
Maharashtra,2021,8,FRAUD,10.0,2
Maharashtra,2021,8,HOMICIDE,10.0,2
Maharashtra,2021,8,IDENTITY THEFT,8.0,2
Maharashtra,2021,8,ILLEGAL POSSESSION,9.0,2
Maharashtra,2021,8,KIDNAPPING,8.0,2
Maharashtra,2021,8,PUBLIC INTOXICATION,13.0,2
Maharashtra,2021,8,ROBBERY,13.0,2
Maharashtra,2021,8,SEXUAL ASSAULT,5.0,2
Maharashtra,2021,8,SHOPLIFTING,15.0,2
Maharashtra,2021,8,TRAFFIC VIOLATION,11.0,2
Maharashtra,2021,8,VANDALISM,14.0,2
Maharashtra,2021,8,VEHICLE - STOLEN,7.0,2
Maharashtra,2021,9,ARSON,9.0,2
Maharashtra,2021,9,ASSAULT,5.0,2
Maharashtra,2021,9,BURGLARY,9.0,2
Maharashtra,2021,9,COUNTERFEITING,2.0,2
Maharashtra,2021,9,CYBERCRIME,9.0,2
Maharashtra,2021,9,DOMESTIC VIOLENCE,3.0,2
Maharashtra,2021,9,DRUG OFFENSE,11.0,2
Maharashtra,2021,9,EXTORTION,9.0,2
Maharashtra,2021,9,FIREARM OFFENSE,9.0,2
Maharashtra,2021,9,FRAUD,6.0,2
Maharashtra,2021,9,HOMICIDE,11.0,2
Maharashtra,2021,9,IDENTITY THEFT,9.0,2
Maharashtra,2021,9,ILLEGAL POSSESSION,5.0,2
Maharashtra,2021,9,KIDNAPPING,10.0,2
Maharashtra,2021,9,PUBLIC INTOXICATION,5.0,2
Maharashtra,2021,9,ROBBERY,5.0,2
Maharashtra,2021,9,SEXUAL ASSAULT,7.0,2
Maharashtra,2021,9,SHOPLIFTING,6.0,2
Maharashtra,2021,9,TRAFFIC VIOLATION,8.0,2
Maharashtra,2021,9,VANDALISM,7.0,2
Maharashtra,2021,9,VEHICLE - STOLEN,6.0,2
Maharashtra,2021,10,ARSON,7.0,2
Maharashtra,2021,10,ASSAULT,9.0,2
Maharashtra,2021,10,BURGLARY,11.0,2
Maharashtra,2021,10,COUNTERFEITING,13.0,2
Maharashtra,2021,10,CYBERCRIME,9.0,2
Maharashtra,2021,10,DOMESTIC VIOLENCE,7.0,2
Maharashtra,2021,10,DRUG OFFENSE,8.0,2
Maharashtra,2021,10,EXTORTION,8.0,2
Maharashtra,2021,10,FIREARM OFFENSE,9.0,2
Maharashtra,2021,10,FRAUD,8.0,2
Maharashtra,2021,10,HOMICIDE,4.0,2
Maharashtra,2021,10,IDENTITY THEFT,11.0,2
Maharashtra,2021,10,ILLEGAL POSSESSION,6.0,2
Maharashtra,2021,10,KIDNAPPING,11.0,2
Maharashtra,2021,10,PUBLIC INTOXICATION,8.0,2
Maharashtra,2021,10,ROBBERY,9.0,2
Maharashtra,2021,10,SEXUAL ASSAULT,5.0,2
Maharashtra,2021,10,SHOPLIFTING,10.0,2
Maharashtra,2021,10,TRAFFIC VIOLATION,11.0,2
Maharashtra,2021,10,VANDALISM,5.0,2
Maharashtra,2021,10,VEHICLE - STOLEN,10.0,2
Maharashtra,2021,11,ARSON,8.0,2
Maharashtra,2021,11,ASSAULT,14.0,2
Maharashtra,2021,11,BURGLARY,8.0,2
Maharashtra,2021,11,COUNTERFEITING,2.0,2
Maharashtra,2021,11,CYBERCRIME,11.0,2
Maharashtra,2021,11,DOMESTIC VIOLENCE,8.0,2
Maharashtra,2021,11,DRUG OFFENSE,9.0,2
Maharashtra,2021,11,EXTORTION,7.0,2
Maharashtra,2021,11,FIREARM OFFENSE,4.0,2
Maharashtra,2021,11,FRAUD,4.0,2
Maharashtra,2021,11,HOMICIDE,5.0,2
Maharashtra,2021,11,IDENTITY THEFT,8.0,2
Maharashtra,2021,11,ILLEGAL POSSESSION,10.0,2
Maharashtra,2021,11,KIDNAPPING,5.0,2
Maharashtra,2021,11,PUBLIC INTOXICATION,9.0,2
Maharashtra,2021,11,ROBBERY,9.0,2
Maharashtra,2021,11,SEXUAL ASSAULT,10.0,2
Maharashtra,2021,11,SHOPLIFTING,9.0,2
Maharashtra,2021,11,TRAFFIC VIOLATION,4.0,2
Maharashtra,2021,11,VANDALISM,8.0,2
Maharashtra,2021,11,VEHICLE - STOLEN,10.0,2
Maharashtra,2021,12,ARSON,11.0,2
Maharashtra,2021,12,ASSAULT,9.0,2
Maharashtra,2021,12,BURGLARY,7.0,2
Maharashtra,2021,12,COUNTERFEITING,8.0,2
Maharashtra,2021,12,CYBERCRIME,10.0,2
Maharashtra,2021,12,DOMESTIC VIOLENCE,3.0,2
Maharashtra,2021,12,DRUG OFFENSE,8.0,2
Maharashtra,2021,12,EXTORTION,10.0,2
Maharashtra,2021,12,FIREARM OFFENSE,10.0,2
Maharashtra,2021,12,FRAUD,11.0,2
Maharashtra,2021,12,HOMICIDE,7.0,2
Maharashtra,2021,12,IDENTITY THEFT,12.0,2
Maharashtra,2021,12,ILLEGAL POSSESSION,10.0,2
Maharashtra,2021,12,KIDNAPPING,8.0,2
Maharashtra,2021,12,PUBLIC INTOXICATION,8.0,2
Maharashtra,2021,12,ROBBERY,6.0,2
Maharashtra,2021,12,SEXUAL ASSAULT,14.0,2
Maharashtra,2021,12,SHOPLIFTING,8.0,2
Maharashtra,2021,12,TRAFFIC VIOLATION,12.0,2
Maharashtra,2021,12,VANDALISM,7.0,2
Maharashtra,2021,12,VEHICLE - STOLEN,7.0,2
Maharashtra,2022,1,ARSON,6.0,2
Maharashtra,2022,1,ASSAULT,9.0,2
Maharashtra,2022,1,BURGLARY,7.0,2
Maharashtra,2022,1,COUNTERFEITING,11.0,2
Maharashtra,2022,1,CYBERCRIME,10.0,2
Maharashtra,2022,1,DOMESTIC VIOLENCE,5.0,2
Maharashtra,2022,1,DRUG OFFENSE,7.0,2
Maharashtra,2022,1,EXTORTION,5.0,2
Maharashtra,2022,1,FIREARM OFFENSE,7.0,2
Maharashtra,2022,1,FRAUD,6.0,2
Maharashtra,2022,1,HOMICIDE,13.0,2
Maharashtra,2022,1,IDENTITY THEFT,7.0,2
Maharashtra,2022,1,ILLEGAL POSSESSION,11.0,2
Maharashtra,2022,1,KIDNAPPING,16.0,2
Maharashtra,2022,1,PUBLIC INTOXICATION,9.0,2
Maharashtra,2022,1,ROBBERY,12.0,2
Maharashtra,2022,1,SEXUAL ASSAULT,15.0,2
Maharashtra,2022,1,SHOPLIFTING,8.0,2
