State,Year,Month,Crime Description,Crime Count,Month_sin,Month_cos,Lag_1,Lag_3,Rolling_Mean_3
Karnataka,2024,6,COUNTERFEITING,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,CYBERCRIME,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,DOMESTIC VIOLENCE,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,DRUG OFFENSE,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,EXTORTION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,FIREARM OFFENSE,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,FRAUD,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,HOMICIDE,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,IDENTITY THEFT,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,ILLEGAL POSSESSION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,KIDNAPPING,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,PUBLIC INTOXICATION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,ROBBERY,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,SEXUAL ASSAULT,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,SHOPLIFTING,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,TRAFFIC VIOLATION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,VANDALISM,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Karnataka,2024,6,VEHICLE - STOLEN,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Madhya Pradesh,2024,6,ARSON,1,1.2246467991473532e-16,-1.0,1.0,2.0,1.6666666666666667
Madhya Pradesh,2024,6,ASSAULT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Madhya Pradesh,2024,6,BURGLARY,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,COUNTERFEITING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,CYBERCRIME,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,DOMESTIC VIOLENCE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,DRUG OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,EXTORTION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,FIREARM OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,FRAUD,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,HOMICIDE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,IDENTITY THEFT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,ILLEGAL POSSESSION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,KIDNAPPING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,PUBLIC INTOXICATION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,ROBBERY,1,1.2246467991473532e-16,-1.0,1.0,2.0,1.6666666666666667
Madhya Pradesh,2024,6,SEXUAL ASSAULT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,SHOPLIFTING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,TRAFFIC VIOLATION,1,1.2246467991473532e-16,-1.0,1.0,2.0,1.6666666666666667
Madhya Pradesh,2024,6,VANDALISM,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Madhya Pradesh,2024,6,VEHICLE - STOLEN,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Maharashtra,2024,6,ARSON,9,1.2246467991473532e-16,-1.0,9.0,8.0,8.666666666666666
Maharashtra,2024,6,ASSAULT,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,BURGLARY,9,1.2246467991473532e-16,-1.0,9.0,9.0,9.0
Maharashtra,2024,6,COUNTERFEITING,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,CYBERCRIME,9,1.2246467991473532e-16,-1.0,9.0,8.0,8.666666666666666
Maharashtra,2024,6,DOMESTIC VIOLENCE,9,1.2246467991473532e-16,-1.0,9.0,8.0,8.333333333333334
Maharashtra,2024,6,DRUG OFFENSE,9,1.2246467991473532e-16,-1.0,9.0,9.0,9.0
Maharashtra,2024,6,EXTORTION,9,1.2246467991473532e-16,-1.0,9.0,9.0,8.666666666666666
Maharashtra,2024,6,FIREARM OFFENSE,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,FRAUD,9,1.2246467991473532e-16,-1.0,8.0,9.0,8.333333333333334
Maharashtra,2024,6,HOMICIDE,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,IDENTITY THEFT,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,ILLEGAL POSSESSION,9,1.2246467991473532e-16,-1.0,9.0,9.0,8.666666666666666
Maharashtra,2024,6,KIDNAPPING,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,PUBLIC INTOXICATION,9,1.2246467991473532e-16,-1.0,9.0,9.0,9.0
Maharashtra,2024,6,ROBBERY,8,1.2246467991473532e-16,-1.0,8.0,8.0,8.0
Maharashtra,2024,6,SEXUAL ASSAULT,9,1.2246467991473532e-16,-1.0,9.0,8.0,8.666666666666666
Maharashtra,2024,6,SHOPLIFTING,9,1.2246467991473532e-16,-1.0,9.0,9.0,9.0
Maharashtra,2024,6,TRAFFIC VIOLATION,9,1.2246467991473532e-16,-1.0,8.0,9.0,8.333333333333334
Maharashtra,2024,6,VANDALISM,9,1.2246467991473532e-16,-1.0,8.0,9.0,8.333333333333334
Maharashtra,2024,6,VEHICLE - STOLEN,9,1.2246467991473532e-16,-1.0,9.0,8.0,9.0
Punjab,2024,6,ARSON,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,ASSAULT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,BURGLARY,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,COUNTERFEITING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,CYBERCRIME,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,DOMESTIC VIOLENCE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,DRUG OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,EXTORTION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,FIREARM OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,FRAUD,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,HOMICIDE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,IDENTITY THEFT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,ILLEGAL POSSESSION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,KIDNAPPING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,PUBLIC INTOXICATION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,ROBBERY,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,SEXUAL ASSAULT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,SHOPLIFTING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,TRAFFIC VIOLATION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,VANDALISM,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Punjab,2024,6,VEHICLE - STOLEN,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,ARSON,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,ASSAULT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,BURGLARY,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,COUNTERFEITING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,CYBERCRIME,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,DOMESTIC VIOLENCE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,DRUG OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,EXTORTION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,FIREARM OFFENSE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,FRAUD,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,HOMICIDE,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,IDENTITY THEFT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,ILLEGAL POSSESSION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,KIDNAPPING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,PUBLIC INTOXICATION,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,ROBBERY,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,SEXUAL ASSAULT,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,SHOPLIFTING,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,TRAFFIC VIOLATION,2,1.2246467991473532e-16,-1.0,2.0,1.0,1.6666666666666667
Rajasthan,2024,6,VANDALISM,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Rajasthan,2024,6,VEHICLE - STOLEN,1,1.2246467991473532e-16,-1.0,1.0,1.0,1.0
Tamil Nadu,2024,6,ARSON,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,ASSAULT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,BURGLARY,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,COUNTERFEITING,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,CYBERCRIME,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,DOMESTIC VIOLENCE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,DRUG OFFENSE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,EXTORTION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,FIREARM OFFENSE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,FRAUD,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,HOMICIDE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,IDENTITY THEFT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,ILLEGAL POSSESSION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,KIDNAPPING,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,PUBLIC INTOXICATION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,ROBBERY,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,SEXUAL ASSAULT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,SHOPLIFTING,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,TRAFFIC VIOLATION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,VANDALISM,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Tamil Nadu,2024,6,VEHICLE - STOLEN,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,ARSON,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,ASSAULT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,BURGLARY,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,COUNTERFEITING,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,CYBERCRIME,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,DOMESTIC VIOLENCE,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,DRUG OFFENSE,3,1.2246467991473532e-16,-1.0,2.0,3.0,2.3333333333333335
Telangana,2024,6,EXTORTION,3,1.2246467991473532e-16,-1.0,2.0,3.0,2.3333333333333335
Telangana,2024,6,FIREARM OFFENSE,3,1.2246467991473532e-16,-1.0,3.0,2.0,2.6666666666666665
Telangana,2024,6,FRAUD,3,1.2246467991473532e-16,-1.0,3.0,3.0,2.6666666666666665
Telangana,2024,6,HOMICIDE,3,1.2246467991473532e-16,-1.0,3.0,3.0,2.6666666666666665
Telangana,2024,6,IDENTITY THEFT,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,ILLEGAL POSSESSION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,KIDNAPPING,3,1.2246467991473532e-16,-1.0,2.0,3.0,2.3333333333333335
Telangana,2024,6,PUBLIC INTOXICATION,3,1.2246467991473532e-16,-1.0,3.0,3.0,2.6666666666666665
Telangana,2024,6,ROBBERY,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,SEXUAL ASSAULT,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,SHOPLIFTING,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,TRAFFIC VIOLATION,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Telangana,2024,6,VANDALISM,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Telangana,2024,6,VEHICLE - STOLEN,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
Uttar Pradesh,2024,6,ARSON,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,ASSAULT,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,BURGLARY,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,COUNTERFEITING,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,CYBERCRIME,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,DOMESTIC VIOLENCE,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,DRUG OFFENSE,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,EXTORTION,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,FIREARM OFFENSE,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,FRAUD,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,HOMICIDE,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,IDENTITY THEFT,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,ILLEGAL POSSESSION,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,KIDNAPPING,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,PUBLIC INTOXICATION,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,ROBBERY,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,SEXUAL ASSAULT,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,SHOPLIFTING,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,TRAFFIC VIOLATION,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,VANDALISM,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
Uttar Pradesh,2024,6,VEHICLE - STOLEN,4,1.2246467991473532e-16,-1.0,4.0,4.0,4.0
West Bengal,2024,6,ARSON,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
West Bengal,2024,6,ASSAULT,3,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,BURGLARY,3,1.2246467991473532e-16,-1.0,3.0,3.0,3.0
West Bengal,2024,6,COUNTERFEITING,2,1.2246467991473532e-16,-1.0,2.0,3.0,2.3333333333333335
West Bengal,2024,6,CYBERCRIME,2,1.2246467991473532e-16,-1.0,3.0,3.0,2.6666666666666665
West Bengal,2024,6,DOMESTIC VIOLENCE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.3333333333333335
West Bengal,2024,6,DRUG OFFENSE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,EXTORTION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,FIREARM OFFENSE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,FRAUD,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,HOMICIDE,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,IDENTITY THEFT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,ILLEGAL POSSESSION,3,1.2246467991473532e-16,-1.0,2.0,3.0,2.6666666666666665
West Bengal,2024,6,KIDNAPPING,2,1.2246467991473532e-16,-1.0,2.0,3.0,2.3333333333333335
West Bengal,2024,6,PUBLIC INTOXICATION,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,ROBBERY,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,SEXUAL ASSAULT,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,SHOPLIFTING,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,TRAFFIC VIOLATION,3,1.2246467991473532e-16,-1.0,3.0,3.0,2.6666666666666665
West Bengal,2024,6,VANDALISM,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
West Bengal,2024,6,VEHICLE - STOLEN,2,1.2246467991473532e-16,-1.0,2.0,2.0,2.0
Andhra Pradesh,2024,7,ARSON,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,ASSAULT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,BURGLARY,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,COUNTERFEITING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,CYBERCRIME,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,DOMESTIC VIOLENCE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,DRUG OFFENSE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,EXTORTION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,FIREARM OFFENSE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,FRAUD,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,HOMICIDE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,IDENTITY THEFT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,ILLEGAL POSSESSION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,KIDNAPPING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,PUBLIC INTOXICATION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,ROBBERY,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,SEXUAL ASSAULT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,SHOPLIFTING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,TRAFFIC VIOLATION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,VANDALISM,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Andhra Pradesh,2024,7,VEHICLE - STOLEN,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,ARSON,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,ASSAULT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,BURGLARY,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,COUNTERFEITING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,CYBERCRIME,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,DOMESTIC VIOLENCE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,DRUG OFFENSE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,EXTORTION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,FIREARM OFFENSE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,FRAUD,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,HOMICIDE,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,IDENTITY THEFT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,ILLEGAL POSSESSION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,KIDNAPPING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,PUBLIC INTOXICATION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,ROBBERY,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,SEXUAL ASSAULT,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,SHOPLIFTING,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,TRAFFIC VIOLATION,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,VANDALISM,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Bihar,2024,7,VEHICLE - STOLEN,1,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
Delhi,2024,7,ARSON,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,ASSAULT,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,BURGLARY,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,COUNTERFEITING,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,CYBERCRIME,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,DOMESTIC VIOLENCE,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,DRUG OFFENSE,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,EXTORTION,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,FIREARM OFFENSE,5,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,FRAUD,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,HOMICIDE,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,IDENTITY THEFT,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,ILLEGAL POSSESSION,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,KIDNAPPING,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,PUBLIC INTOXICATION,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,ROBBERY,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,SEXUAL ASSAULT,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,SHOPLIFTING,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,TRAFFIC VIOLATION,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,VANDALISM,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Delhi,2024,7,VEHICLE - STOLEN,4,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0
Gujarat,2024,7,ARSON,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,ASSAULT,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,BURGLARY,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,COUNTERFEITING,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,CYBERCRIME,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,DOMESTIC VIOLENCE,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
Gujarat,2024,7,DRUG OFFENSE,3,-0.4999999999999997,-0.8660254037844388,3.0,3.0,3.0
